director_name,movie_title,movie_imdb_link,title_year,imdb_score
Jared Hess,Napoleon Dynamite,https://www.imdb.com/title/tt0374900/?ref_=fn_tt_tt_1,2004,6.9
Jeremy Saulnier,Blue Ruin,https://www.imdb.com/title/tt2359024/?ref_=fn_tt_tt_1,2013,7.1
Oren Peli,Paranormal Activity,https://www.imdb.com/title/tt1179904/?ref_=fn_tt_tt_1,2007,6.3
Stacy Peralta,Dogtown and Z-Boys,https://www.imdb.com/title/tt0275309/?ref_=fn_tt_tt_1,2001,7.7
Terry Gilliam,Monty Python and the Holy Grail,https://www.imdb.com/title/tt0071853/?ref_=fn_tt_tt_1,1975,8.3
Richard Glatzer,Quinceañera,https://www.imdb.com/title/tt0451176/?ref_=fn_tt_tt_1,2006,7.1
Sue Corcoran,Gory Gory Hallelujah,https://www.imdb.com/title/tt0396041/?ref_=fn_tt_tt_1,2003,4.7
,Heroes,https://www.imdb.com/title/tt0813715/?ref_=fn_tt_tt_1,,7.7
Jonathan Caouette,Tarnation,https://www.imdb.com/title/tt0390538/?ref_=fn_tt_tt_1,2003,7.2
Ray Griggs,I Want Your Money,https://www.imdb.com/title/tt1560957/?ref_=fn_tt_tt_1,2010,5.1
Matt Jackson,Love in the Time of Monsters,https://www.imdb.com/title/tt2403415/?ref_=fn_tt_tt_1,2014,5.4
Lucio Fulci,The Beyond,https://www.imdb.com/title/tt0082307/?ref_=fn_tt_tt_1,1981,6.9
,Home Movies,https://www.imdb.com/title/tt0197159/?ref_=fn_tt_tt_1,,8.2
Tom Vaughan,What Happens in Vegas,https://www.imdb.com/title/tt1033643/?ref_=fn_tt_tt_1,2008,6.1
Paul Fox,The Dark Hours,https://www.imdb.com/title/tt0402249/?ref_=fn_tt_tt_1,2005,6.1
Stephen Frears,My Beautiful Laundrette,https://www.imdb.com/title/tt0091578/?ref_=fn_tt_tt_1,1985,6.9
Ari Kirschenbaum,Fabled,https://www.imdb.com/title/tt0299863/?ref_=fn_tt_tt_1,2002,5.8
Cassandra Nicolaou,Show Me,https://www.imdb.com/title/tt0414510/?ref_=fn_tt_tt_1,2004,6
Ingmar Bergman,Cries & Whispers,https://www.imdb.com/title/tt0069467/?ref_=fn_tt_tt_1,1972,8.2
D.W. Griffith,Intolerance: Love's Struggle Throughout the Ages,https://www.imdb.com/title/tt0006864/?ref_=fn_tt_tt_1,1916,8
Roger Nygard,Trekkies,https://www.imdb.com/title/tt0120370/?ref_=fn_tt_tt_1,1997,7
Harry Beaumont,The Broadway Melody,https://www.imdb.com/title/tt0019729/?ref_=fn_tt_tt_1,1929,6.3
Sam Raimi,The Evil Dead,https://www.imdb.com/title/tt0083907/?ref_=fn_tt_tt_1,1981,7.6
Franck Khalfoun,Maniac,https://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1,2012,6.1
Mor Loushy,Censored Voices,https://www.imdb.com/title/tt3457376/?ref_=fn_tt_tt_1,2015,7.2
Henry Alex Rubin,Murderball,https://www.imdb.com/title/tt0436613/?ref_=fn_tt_tt_1,2005,7.8
Sam Firstenberg,American Ninja 2: The Confrontation,https://www.imdb.com/title/tt0092548/?ref_=fn_tt_tt_1,1987,4.7
Doug Block,51 Birch Street,https://www.imdb.com/title/tt0468442/?ref_=fn_tt_tt_1,2005,7.5
,Revolution,https://www.imdb.com/title/tt2070791/?ref_=fn_tt_tt_1,,6.7
Chad Kapper,Rotor DR1,https://www.imdb.com/title/tt4162992/?ref_=fn_tt_tt_1,2015,3.4
John Carpenter,Halloween,https://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,1978,7.9
Sidney Lumet,12 Angry Men,https://www.imdb.com/title/tt0050083/?ref_=fn_tt_tt_1,1957,8.9
Paul Fierlinger,My Dog Tulip,https://www.imdb.com/title/tt0843358/?ref_=fn_tt_tt_1,2009,6.9
Frank Capra,It Happened One Night,https://www.imdb.com/title/tt0025316/?ref_=fn_tt_tt_1,1934,8.2
Yorgos Lanthimos,Dogtooth,https://www.imdb.com/title/tt1379182/?ref_=fn_tt_tt_1,2009,7.3
Lauren Lazin,Tupac: Resurrection,https://www.imdb.com/title/tt0343121/?ref_=fn_tt_tt_1,2003,8
Gavin O'Connor,Tumbleweeds,https://www.imdb.com/title/tt0161023/?ref_=fn_tt_tt_1,1999,6.7
Gregory Widen,The Prophecy,https://www.imdb.com/title/tt0114194/?ref_=fn_tt_tt_1,1995,6.6
Cédric Klapisch,When the Cat's Away,https://www.imdb.com/title/tt0115856/?ref_=fn_tt_tt_1,1996,6.9
Peter Hedges,Pieces of April,https://www.imdb.com/title/tt0311648/?ref_=fn_tt_tt_1,2003,7.1
Niall Johnson,The Big Swap,https://www.imdb.com/title/tt0118717/?ref_=fn_tt_tt_1,1998,5.6
Kelly Reichardt,Old Joy,https://www.imdb.com/title/tt0468526/?ref_=fn_tt_tt_1,2006,6.7
Kelly Reichardt,Wendy and Lucy,https://www.imdb.com/title/tt1152850/?ref_=fn_tt_tt_1,2008,7.1
Eric Mendelsohn,3 Backyards,https://www.imdb.com/title/tt1314190/?ref_=fn_tt_tt_1,2010,5.2
Jean-Luc Godard,Pierrot le Fou,https://www.imdb.com/title/tt0059592/?ref_=fn_tt_tt_1,1965,7.7
Florence Ayisi,Sisters in Law,https://www.imdb.com/title/tt0474361/?ref_=fn_tt_tt_1,2005,7.5
Pan Nalin,Ayurveda: Art of Being,https://www.imdb.com/title/tt0221809/?ref_=fn_tt_tt_1,2001,7.6
Michael Roemer,Nothing But a Man,https://www.imdb.com/title/tt0058414/?ref_=fn_tt_tt_1,1964,8.1
Jesse Peretz,"First Love, Last Rites",https://www.imdb.com/title/tt0128214/?ref_=fn_tt_tt_1,1997,5.5
Eddie O'Flaherty,Fighting Tommy Riley,https://www.imdb.com/title/tt0366444/?ref_=fn_tt_tt_1,2004,6.6
Babar Ahmed,Royal Kill,https://www.imdb.com/title/tt0421237/?ref_=fn_tt_tt_1,2009,3.2
Julie Taymor,Across the Universe,https://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,2007,7.4
John D. Hancock,The Looking Glass,https://www.imdb.com/title/tt2912776/?ref_=fn_tt_tt_1,2015,6.6
Paul Bartel,Death Race 2000,https://www.imdb.com/title/tt0072856/?ref_=fn_tt_tt_1,1975,6.2
Bruce Dellis,Locker 13,https://www.imdb.com/title/tt1241226/?ref_=fn_tt_tt_1,2014,4.8
Pece Dingo,Midnight Cabaret,https://www.imdb.com/title/tt0100146/?ref_=fn_tt_tt_1,1990,4.5
Jerome Elston Scott,Anderson's Cross,https://www.imdb.com/title/tt0393049/?ref_=fn_tt_tt_1,2010,7.2
Étienne Faure,Bizarre,https://www.imdb.com/title/tt3904272/?ref_=fn_tt_tt_1,2015,4.3
Herb Freed,Graduation Day,https://www.imdb.com/title/tt0082467/?ref_=fn_tt_tt_1,1981,4.5
Jack Perez,Some Guy Who Kills People,https://www.imdb.com/title/tt1568341/?ref_=fn_tt_tt_1,2011,6.4
Craig Zobel,Compliance,https://www.imdb.com/title/tt1971352/?ref_=fn_tt_tt_1,2012,6.4
Kevin Smith,Chasing Amy,https://www.imdb.com/title/tt0118842/?ref_=fn_tt_tt_1,1997,7.3
Nicole Holofcener,Lovely & Amazing,https://www.imdb.com/title/tt0258273/?ref_=fn_tt_tt_1,2001,6.9
Ken Del Conte,Death Calls,https://www.imdb.com/title/tt1328873/?ref_=fn_tt_tt_1,2010,4.3
Justin Lin,Better Luck Tomorrow,https://www.imdb.com/title/tt0280477/?ref_=fn_tt_tt_1,2002,7.2
Maria Maggenti,The Incredibly True Adventure of Two Girls in Love,https://www.imdb.com/title/tt0113416/?ref_=fn_tt_tt_1,1995,6.5
Miguel Arteta,Chuck & Buck,https://www.imdb.com/title/tt0200530/?ref_=fn_tt_tt_1,2000,6.6
Piyush Dinker Pandya,American Desi,https://www.imdb.com/title/tt0203289/?ref_=fn_tt_tt_1,2001,6.7
Daniel Columbie,Amidst the Devil's Wings,https://www.imdb.com/title/tt3976258/?ref_=fn_tt_tt_1,2014,4.3
Vincenzo Natali,Cube,https://www.imdb.com/title/tt0123755/?ref_=fn_tt_tt_1,1997,7.3
Emma-Kate Croghan,Love and Other Catastrophes,https://www.imdb.com/title/tt0116931/?ref_=fn_tt_tt_1,1996,6.4
Bill Plympton,I Married a Strange Person!,https://www.imdb.com/title/tt0119346/?ref_=fn_tt_tt_1,1997,7
Greg Harrison,November,https://www.imdb.com/title/tt0368089/?ref_=fn_tt_tt_1,2004,5.5
Drake Doremus,Like Crazy,https://www.imdb.com/title/tt1758692/?ref_=fn_tt_tt_1,2011,6.7
Al Franklin,Teeth and Blood,https://www.imdb.com/title/tt1991199/?ref_=fn_tt_tt_1,2015,4.3
Allison Anders,Sugar Town,https://www.imdb.com/title/tt0173390/?ref_=fn_tt_tt_1,1999,6.1
Michael Kang,The Motel,https://www.imdb.com/title/tt0436607/?ref_=fn_tt_tt_1,2005,6.8
Paul Schrader,The Canyons,https://www.imdb.com/title/tt2292959/?ref_=fn_tt_tt_1,2013,3.9
,Happy Valley,https://www.imdb.com/title/tt3428912/?ref_=fn_tt_tt_1,,8.5
Lori Silverbush,On the Outs,https://www.imdb.com/title/tt0389235/?ref_=fn_tt_tt_1,2004,6.9
Jeff Nichols,Shotgun Stories,https://www.imdb.com/title/tt0952682/?ref_=fn_tt_tt_1,2007,7.3
Stuart Hazeldine,Exam,https://www.imdb.com/title/tt1258197/?ref_=fn_tt_tt_1,2009,6.9
Hilary Brougher,The Sticky Fingers of Time,https://www.imdb.com/title/tt0127302/?ref_=fn_tt_tt_1,1997,6.3
Rachel Goldenberg,Sunday School Musical,https://www.imdb.com/title/tt1270792/?ref_=fn_tt_tt_1,2008,2.5
Corbin Bernsen,Rust,https://www.imdb.com/title/tt1360826/?ref_=fn_tt_tt_1,2010,5.7
Jamin Winans,Ink,https://www.imdb.com/title/tt1071804/?ref_=fn_tt_tt_1,2009,7
Tom Seidman,The Christmas Bunny,https://www.imdb.com/title/tt1640714/?ref_=fn_tt_tt_1,2010,6.2
Jason Naumann,Jesus People,https://www.imdb.com/title/tt1003002/?ref_=fn_tt_tt_1,2007,6.9
Matt Cimber,Butterfly,https://www.imdb.com/title/tt0082122/?ref_=fn_tt_tt_1,1982,4.5
Sam Martin,UnDivided,https://www.imdb.com/title/tt3564748/?ref_=fn_tt_tt_1,2013,7.8
Andrew Hyatt,The Frozen,https://www.imdb.com/title/tt2363439/?ref_=fn_tt_tt_1,2012,4.4
Dan Curtis,The Love Letter,https://www.imdb.com/title/tt0140340/?ref_=fn_tt_tt_1,1998,7.4
Joel Paul Reisig,Horse Camp,https://www.imdb.com/title/tt3421204/?ref_=fn_tt_tt_1,2014,6.6
Kristin Rizzo,Give Me Shelter,https://www.imdb.com/title/tt2559658/?ref_=fn_tt_tt_1,2014,8
King Vidor,The Big Parade,https://www.imdb.com/title/tt0015624/?ref_=fn_tt_tt_1,1925,8.3
Ward Roberts,Little Big Top,https://www.imdb.com/title/tt0469690/?ref_=fn_tt_tt_1,2006,6.5
Zoran Lisinac,Along the Roadside,https://www.imdb.com/title/tt2290113/?ref_=fn_tt_tt_1,2013,7.1
Nicolas Winding Refn,Bronson,https://www.imdb.com/title/tt1172570/?ref_=fn_tt_tt_1,2008,7.1
James O'Brien,Western Religion,https://www.imdb.com/title/tt3210710/?ref_=fn_tt_tt_1,2015,4
Tom Putnam,Burn,https://www.imdb.com/title/tt1781784/?ref_=fn_tt_tt_1,2012,7.5
Jon Shear,Urbania,https://www.imdb.com/title/tt0182508/?ref_=fn_tt_tt_1,2000,7
Al Silliman Jr.,The Stewardesses,https://www.imdb.com/title/tt0168192/?ref_=fn_tt_tt_1,1969,4
Eugène Lourié,"The Beast from 20,000 Fathoms",https://www.imdb.com/title/tt0045546/?ref_=fn_tt_tt_1,1953,6.7
Richard Fleischer,"20,000 Leagues Under the Sea",https://www.imdb.com/title/tt0046672/?ref_=fn_tt_tt_1,1954,7.2
George Miller,Mad Max,https://www.imdb.com/title/tt0079501/?ref_=fn_tt_tt_1,1979,7
Doug Liman,Swingers,https://www.imdb.com/title/tt0117802/?ref_=fn_tt_tt_1,1996,7.4
Sergio Leone,A Fistful of Dollars,https://www.imdb.com/title/tt0058461/?ref_=fn_tt_tt_1,1964,8
Lowell Sherman,She Done Him Wrong,https://www.imdb.com/title/tt0024548/?ref_=fn_tt_tt_1,1933,6.5
Maurizio Benazzo,Short Cut to Nirvana: Kumbh Mela,https://www.imdb.com/title/tt0420723/?ref_=fn_tt_tt_1,2004,7.2
David G. Evans,The Grace Card,https://www.imdb.com/title/tt1544600/?ref_=fn_tt_tt_1,2010,6.4
Ava DuVernay,Middle of Nowhere,https://www.imdb.com/title/tt1211890/?ref_=fn_tt_tt_1,2012,6.5
Tom Tykwer,3,https://www.imdb.com/title/tt1517177/?ref_=fn_tt_tt_1,2010,6.8
Sherman Alexie,The Business of Fancydancing,https://www.imdb.com/title/tt0303313/?ref_=fn_tt_tt_1,2002,6.9
Justin Dillon,Call + Response,https://www.imdb.com/title/tt1301130/?ref_=fn_tt_tt_1,2008,7.5
Steven Soderbergh,Side Effects,https://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1,2013,7.1
Stevan Mena,Malevolence,https://www.imdb.com/title/tt0388230/?ref_=fn_tt_tt_1,2003,5.1
Adam Rifkin,Shooting the Warwicks,https://www.imdb.com/title/tt2690560/?ref_=fn_tt_tt_1,2015,6.2
Eric Valette,Super Hybrid,https://www.imdb.com/title/tt1152827/?ref_=fn_tt_tt_1,2010,3.9
Jay Duplass,Baghead,https://www.imdb.com/title/tt0923600/?ref_=fn_tt_tt_1,2008,6
Livingston Oden,Solitude,https://www.imdb.com/title/tt3565836/?ref_=fn_tt_tt_1,2014,6.8
Chris Marker,The Case of the Grinning Cat,https://www.imdb.com/title/tt0437123/?ref_=fn_tt_tt_1,2004,7.4
Carl Theodor Dreyer,Ordet,https://www.imdb.com/title/tt0048452/?ref_=fn_tt_tt_1,1955,8.1
Marianna Palka,Good Dick,https://www.imdb.com/title/tt0944101/?ref_=fn_tt_tt_1,2008,6.5
Richard Schenkman,The Man from Earth,https://www.imdb.com/title/tt0756683/?ref_=fn_tt_tt_1,2007,8
Ricki Stern,The Trials of Darryl Hunt,https://www.imdb.com/title/tt0446055/?ref_=fn_tt_tt_1,2006,7.7
Nadia Tass,An American Girl Holiday,https://www.imdb.com/title/tt0412366/?ref_=fn_tt_tt_1,2004,7.2
James Kerwin,Yesterday Was a Lie,https://www.imdb.com/title/tt0448182/?ref_=fn_tt_tt_1,2008,5.4
C. Fraser Press,Theresa Is a Mother,https://www.imdb.com/title/tt1989646/?ref_=fn_tt_tt_1,2012,6.7
Rania Attieh,H.,https://www.imdb.com/title/tt3666210/?ref_=fn_tt_tt_1,2014,6.3
Sharon Greytak,Archaeology of a Woman,https://www.imdb.com/title/tt1702455/?ref_=fn_tt_tt_1,2012,8.1
Majid Majidi,Children of Heaven,https://www.imdb.com/title/tt0118849/?ref_=fn_tt_tt_1,1997,8.5
Andrew Haigh,Weekend,https://www.imdb.com/title/tt1714210/?ref_=fn_tt_tt_1,2011,7.7
Spike Lee,She's Gotta Have It,https://www.imdb.com/title/tt0091939/?ref_=fn_tt_tt_1,1986,6.5
Cary Bell,Butterfly Girl,https://www.imdb.com/title/tt2421956/?ref_=fn_tt_tt_1,2014,8.7
Nicolae Constantin Tanase,The World Is Mine,https://www.imdb.com/title/tt4707756/?ref_=fn_tt_tt_1,2015,6.5
Mike Cahill,Another Earth,https://www.imdb.com/title/tt1549572/?ref_=fn_tt_tt_1,2011,7
Jason Stone,The Calling,https://www.imdb.com/title/tt1666335/?ref_=fn_tt_tt_1,2014,5.8
Melvin Van Peebles,Sweet Sweetback's Baadasssss Song,https://www.imdb.com/title/tt0067810/?ref_=fn_tt_tt_1,1971,5.5
Ken Roht,Perfect Cowboy,https://www.imdb.com/title/tt3581098/?ref_=fn_tt_tt_1,2014,7
Gary Winick,Tadpole,https://www.imdb.com/title/tt0271219/?ref_=fn_tt_tt_1,2000,6.3
John Carney,Once,https://www.imdb.com/title/tt0907657/?ref_=fn_tt_tt_1,2007,7.9
Robinson Devor,The Woman Chaser,https://www.imdb.com/title/tt0217894/?ref_=fn_tt_tt_1,1999,7.3
Michel Orion Scott,The Horse Boy,https://www.imdb.com/title/tt1333668/?ref_=fn_tt_tt_1,2009,7.4
Pat Holden,When the Lights Went Out,https://www.imdb.com/title/tt1743993/?ref_=fn_tt_tt_1,2012,5.4
Eric Bugbee,Heroes of Dirt,https://www.imdb.com/title/tt1934172/?ref_=fn_tt_tt_1,2015,7.1
Tobe Hooper,The Texas Chain Saw Massacre,https://www.imdb.com/title/tt0072271/?ref_=fn_tt_tt_1,1974,7.5
Bill Melendez,A Charlie Brown Christmas,https://www.imdb.com/title/tt0059026/?ref_=fn_tt_tt_1,1965,8.4
Dena Seidel,Antarctic Edge: 70\B0 South,https://www.imdb.com/title/tt2780714/?ref_=fn_tt_tt_1,2015,7
Deborah Anderson,Aroused,https://www.imdb.com/title/tt2403815/?ref_=fn_tt_tt_1,2013,5.3
Sara Newens,Top Spin,https://www.imdb.com/title/tt4219836/?ref_=fn_tt_tt_1,2014,7.1
Michael Moore,Roger & Me,https://www.imdb.com/title/tt0098213/?ref_=fn_tt_tt_1,1989,7.5
Paul Schrader,Cat People,https://www.imdb.com/title/tt0083722/?ref_=fn_tt_tt_1,1982,6.1
Sai Varadan,An American in Hollywood,https://www.imdb.com/title/tt2125430/?ref_=fn_tt_tt_1,2014,7.2
Zal Batmanglij,Sound of My Voice,https://www.imdb.com/title/tt1748207/?ref_=fn_tt_tt_1,2011,6.7
Amal Al-Agroobi,The Brain That Sings,https://www.imdb.com/title/tt2638024/?ref_=fn_tt_tt_1,2013,8.2
Andrew Berends,The Blood of My Brother,https://www.imdb.com/title/tt0488873/?ref_=fn_tt_tt_1,2005,6.6
Lynn Shelton,Your Sister's Sister,https://www.imdb.com/title/tt1742336/?ref_=fn_tt_tt_1,2011,6.7
Valentine,Romantic Schemer,https://www.imdb.com/title/tt4607906/?ref_=fn_tt_tt_1,2015,5.1
David Hewlett,A Dog's Breakfast,https://www.imdb.com/title/tt0796314/?ref_=fn_tt_tt_1,2007,7
David Hewlett,A Dog's Breakfast,https://www.imdb.com/title/tt0796314/?ref_=fn_tt_tt_1,2007,7
George A. Romero,Night of the Living Dead,https://www.imdb.com/title/tt0063350/?ref_=fn_tt_tt_1,1968,8
Jean-Luc Godard,Une Femme Mariée,https://www.imdb.com/title/tt0058701/?ref_=fn_tt_tt_1,1964,7.4
Nate Parker,The Birth of a Nation,https://www.imdb.com/title/tt4196450/?ref_=fn_tt_tt_1,2016,5.4
Nathan Smith Jones,The Work and the Story,https://www.imdb.com/title/tt0339921/?ref_=fn_tt_tt_1,2003,5.7
Alex Kendrick,Facing the Giants,https://www.imdb.com/title/tt0805526/?ref_=fn_tt_tt_1,2006,6.7
Travis Cluff,The Gallows,https://www.imdb.com/title/tt2309260/?ref_=fn_tt_tt_1,2015,4.2
David Lynch,Eraserhead,https://www.imdb.com/title/tt0074486/?ref_=fn_tt_tt_1,1977,7.4
Harry F. Millarde,Over the Hill to the Poorhouse,https://www.imdb.com/title/tt0011549/?ref_=fn_tt_tt_1,1920,4.8
Robert Townsend,Hollywood Shuffle,https://www.imdb.com/title/tt0093200/?ref_=fn_tt_tt_1,1987,7
Peter Chelsom,The Mighty,https://www.imdb.com/title/tt0119670/?ref_=fn_tt_tt_1,1998,7.3
Jamaa Fanaka,Penitentiary,https://www.imdb.com/title/tt0079709/?ref_=fn_tt_tt_1,1979,5.8
Larry Blamire,The Lost Skeleton of Cadavra,https://www.imdb.com/title/tt0307109/?ref_=fn_tt_tt_1,2001,7
Stephen Langford,"Dude, Where's My Dog?!",https://www.imdb.com/title/tt3109200/?ref_=fn_tt_tt_1,2014,3.2
E.L. Katz,Cheap Thrills,https://www.imdb.com/title/tt2389182/?ref_=fn_tt_tt_1,2013,6.8
Lisanne Pajot,Indie Game: The Movie,https://www.imdb.com/title/tt1942884/?ref_=fn_tt_tt_1,2012,7.7
Dan Reed,Closure,https://www.imdb.com/title/tt0480011/?ref_=fn_tt_tt_1,2007,5.6
John Reinhardt,Open Secret,https://www.imdb.com/title/tt0040671/?ref_=fn_tt_tt_1,1948,7.1
Patrick Ryan Sims,Echo Dr.,https://www.imdb.com/title/tt2343473/?ref_=fn_tt_tt_1,2013,3.6
Laslo Benedek,The Night Visitor,https://www.imdb.com/title/tt0066141/?ref_=fn_tt_tt_1,1971,6.8
Jason Miller,The Past is a Grotesque Animal,https://www.imdb.com/title/tt3072636/?ref_=fn_tt_tt_1,2014,7.6
Dennis Iliadis,The Last House on the Left,https://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1,2009,6.6
Sut Jhally,"Peace, Propaganda & the Promised Land",https://www.imdb.com/title/tt0428959/?ref_=fn_tt_tt_1,2004,8.3
Darren Aronofsky,Pi,https://www.imdb.com/title/tt0138704/?ref_=fn_tt_tt_1,1998,7.5
Julie Davis,"I Love You, Don't Touch Me!",https://www.imdb.com/title/tt0130019/?ref_=fn_tt_tt_1,1997,5.4
Myles Berkowitz,20 Dates,https://www.imdb.com/title/tt0138987/?ref_=fn_tt_tt_1,1998,5.3
Brett Piper,Queen Crab,https://www.imdb.com/title/tt2319456/?ref_=fn_tt_tt_1,2015,4.5
Morgan Spurlock,Super Size Me,https://www.imdb.com/title/tt0390521/?ref_=fn_tt_tt_1,2004,7.3
Brandon Trost,The FP,https://www.imdb.com/title/tt1296373/?ref_=fn_tt_tt_1,2011,5.6
Joe Swanberg,Happy Christmas,https://www.imdb.com/title/tt2955096/?ref_=fn_tt_tt_1,2014,5.6
Joseph Green,The Brain That Wouldn't Die,https://www.imdb.com/title/tt0052646/?ref_=fn_tt_tt_1,1962,4.1
Wade Gasque,Tiger Orange,https://www.imdb.com/title/tt2866824/?ref_=fn_tt_tt_1,2014,6.8
Daniel Schechter,Supporting Characters,https://www.imdb.com/title/tt1874789/?ref_=fn_tt_tt_1,2012,6.3
Mike Flanagan,Absentia,https://www.imdb.com/title/tt1610996/?ref_=fn_tt_tt_1,2011,5.8
Edward Burns,The Brothers McMullen,https://www.imdb.com/title/tt0112585/?ref_=fn_tt_tt_1,1995,6.6
Matt Johnson,The Dirties,https://www.imdb.com/title/tt2334896/?ref_=fn_tt_tt_1,2013,6.7
Bruno Barreto,Gabriela,https://www.imdb.com/title/tt0085575/?ref_=fn_tt_tt_1,1983,6.4
Lena Dunham,Tiny Furniture,https://www.imdb.com/title/tt1570989/?ref_=fn_tt_tt_1,2010,6.3
Terron R. Parsons,Hayride,https://www.imdb.com/title/tt1861343/?ref_=fn_tt_tt_1,2012,3.4
Daniel Mellitz,The Naked Ape,https://www.imdb.com/title/tt0381053/?ref_=fn_tt_tt_1,2006,4.7
Jem Cohen,Counting,https://www.imdb.com/title/tt4462082/?ref_=fn_tt_tt_1,2015,6
Andrew Leman,The Call of Cthulhu,https://www.imdb.com/title/tt0478988/?ref_=fn_tt_tt_1,2005,7.3
Dave Carroll,Bending Steel,https://www.imdb.com/title/tt2181837/?ref_=fn_tt_tt_1,2013,7.9
William Eubank,The Signal,https://www.imdb.com/title/tt2910814/?ref_=fn_tt_tt_1,2014,6.1
Patrick Meaney,The Image Revolution,https://www.imdb.com/title/tt2294916/?ref_=fn_tt_tt_1,2014,7.4
Chad Hartigan,This Is Martin Bonner,https://www.imdb.com/title/tt1798291/?ref_=fn_tt_tt_1,2013,6.6
Malcolm Goodwin,A True Story,https://www.imdb.com/title/tt1524083/?ref_=fn_tt_tt_1,2013,5.5
David Gordon Green,George Washington,https://www.imdb.com/title/tt0262432/?ref_=fn_tt_tt_1,2000,7.5
Kevin Jordan,Smiling Fish & Goat on Fire,https://www.imdb.com/title/tt0162348/?ref_=fn_tt_tt_1,1999,7.6
Kirk Loudon,Dawn of the Crescent Moon,https://www.imdb.com/title/tt3157318/?ref_=fn_tt_tt_1,2014,5
Travis Legge,Raymond Did It,https://www.imdb.com/title/tt1716760/?ref_=fn_tt_tt_1,2011,3.2
Martin Scorsese,The Last Waltz,https://www.imdb.com/title/tt0077838/?ref_=fn_tt_tt_1,1978,8.2
Collin Joseph Neal,"Run, Hide, Die",https://www.imdb.com/title/tt2442662/?ref_=fn_tt_tt_1,2012,3.7
Bradley Rust Gray,The Exploding Girl,https://www.imdb.com/title/tt1294161/?ref_=fn_tt_tt_1,2009,6.3
Mike Bruce,The Legend of God's Gun,https://www.imdb.com/title/tt1073221/?ref_=fn_tt_tt_1,2007,4.1
Andrew Bujalski,Mutual Appreciation,https://www.imdb.com/title/tt0446747/?ref_=fn_tt_tt_1,2005,6.9
Damir Catic,Her Cry: La Llorona Investigation,https://www.imdb.com/title/tt2469216/?ref_=fn_tt_tt_1,2013,5.4
Ben Wheatley,Down Terrace,https://www.imdb.com/title/tt1489167/?ref_=fn_tt_tt_1,2009,6.5
Kevin Smith,Clerks,https://www.imdb.com/title/tt0109445/?ref_=fn_tt_tt_1,1994,7.8
James Bidgood,Pink Narcissus,https://www.imdb.com/title/tt0067580/?ref_=fn_tt_tt_1,1971,6.7
Andrew Bujalski,Funny Ha Ha,https://www.imdb.com/title/tt0327753/?ref_=fn_tt_tt_1,2002,6.4
Neil LaBute,In the Company of Men,https://www.imdb.com/title/tt0119361/?ref_=fn_tt_tt_1,1997,7.3
David Ayer,Sabotage,https://www.imdb.com/title/tt1742334/?ref_=fn_tt_tt_1,2014,5.7
Eric Eason,Manito,https://www.imdb.com/title/tt0298050/?ref_=fn_tt_tt_1,2002,7
Uwe Boll,Rampage,https://www.imdb.com/title/tt1337057/?ref_=fn_tt_tt_1,2009,6.3
Richard Linklater,Slacker,https://www.imdb.com/title/tt0102943/?ref_=fn_tt_tt_1,1991,7.1
Joseph Mazzella,Dutch Kills,https://www.imdb.com/title/tt2759066/?ref_=fn_tt_tt_1,2015,4.8
Travis Legge,Dry Spell,https://www.imdb.com/title/tt2375036/?ref_=fn_tt_tt_1,2013,3.3
Alex Kendrick,Flywheel,https://www.imdb.com/title/tt0425027/?ref_=fn_tt_tt_1,2003,6.9
Marcus Nispel,Exeter,https://www.imdb.com/title/tt1945044/?ref_=fn_tt_tt_1,2015,4.6
Brandon Landers,The Ridges,https://www.imdb.com/title/tt1781935/?ref_=fn_tt_tt_1,2011,3
Jay Duplass,The Puffy Chair,https://www.imdb.com/title/tt0436689/?ref_=fn_tt_tt_1,2005,6.6
Jim Chuchu,Stories of Our Lives,https://www.imdb.com/title/tt3973612/?ref_=fn_tt_tt_1,2014,7.4
Daryl Wein,Breaking Upwards,https://www.imdb.com/title/tt1247644/?ref_=fn_tt_tt_1,2009,6.2
Jason Trost,All Superheroes Must Die,https://www.imdb.com/title/tt1836212/?ref_=fn_tt_tt_1,2011,4
John Waters,Pink Flamingos,https://www.imdb.com/title/tt0069089/?ref_=fn_tt_tt_1,1972,6.1
Olivier Assayas,Clean,https://www.imdb.com/title/tt0388838/?ref_=fn_tt_tt_1,2004,6.9
Jafar Panahi,The Circle,https://www.imdb.com/title/tt0255094/?ref_=fn_tt_tt_1,2000,7.5
Ivan Kavanagh,Tin Can Man,https://www.imdb.com/title/tt1235811/?ref_=fn_tt_tt_1,2007,6.7
